,Unnamed: 0,Agent_Age,Agent_Rating,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Category,Distance_km
276,302,33,4.8,6,18,18,Sandstorms,Medium,motorcycle,Metropolitian ,Skincare,9.219905581616992
277,303,20,4.7,2,17,17,Sandstorms,Medium,scooter,Urban ,Pet Supplies,12.256687342592269
278,305,34,4.2,6,23,23,Windy,Low,motorcycle,Urban ,Electronics,9.326940869812143
279,306,22,4.7,1,17,17,Windy,Medium,motorcycle,Metropolitian ,Clothing,10.88143182310278
280,307,37,4.3,1,11,12,Stormy,High,scooter,Metropolitian ,Clothing,2.9802493849187557
281,308,20,4.8,2,9,9,Cloudy,Low,motorcycle,Urban ,Snacks,1.5302594894332384
282,309,33,4.9,1,22,22,Windy,Low,motorcycle,Metropolitian ,Electronics,7.601614738321588
283,310,21,5.0,5,17,17,Fog,Medium,motorcycle,Metropolitian ,Home,19.660943947619934
284,311,33,4.6,3,17,17,Fog,Medium,motorcycle,Metropolitian ,Clothing,10.602417764362079
285,312,24,4.6,2,18,18,Windy,Medium,van,Urban ,Grocery,12.41960204102968
286,314,30,4.6,0,19,19,Sunny,Medium,motorcycle,Metropolitian ,Grocery,4.588898780683796
287,315,32,4.9,4,23,0,Sandstorms,Low,scooter,Metropolitian ,Jewelry,13.829931792649827
288,316,28,4.6,3,19,19,Stormy,Jam,van,Metropolitian ,Toys,19.975808791439345
289,317,21,4.7,0,20,20,Windy,Jam,scooter,Metropolitian ,Home,19.37374583495492
290,318,39,4.9,3,11,11,Fog,High,motorcycle,Metropolitian ,Snacks,3.052706857073023
291,319,32,4.7,5,9,9,Cloudy,Low,motorcycle,Metropolitian ,Shoes,3.104803710518419
292,320,20,4.5,0,19,19,Sandstorms,Jam,scooter,Urban ,Home,9.178605957040862
293,321,36,5.0,1,8,8,Fog,Low,scooter,Urban ,Grocery,1.4901538808207615
294,322,28,4.8,3,11,11,Sunny,Low,scooter,Urban ,Jewelry,3.1053645449072986
295,323,32,4.5,2,20,20,Fog,Jam,motorcycle,Metropolitian ,Electronics,7.661250453808297
296,324,39,4.4,5,19,20,Cloudy,Jam,scooter,Metropolitian ,Toys,17.076258901183188
297,325,30,4.7,1,22,22,Windy,Low,motorcycle,Metropolitian ,Grocery,16.72143013885536
298,326,32,4.4,5,16,16,Sandstorms,Medium,motorcycle,Metropolitian ,Grocery,6.12841937845769
299,327,23,4.6,1,21,21,Windy,Jam,motorcycle,Metropolitian ,Home,13.610877575672198
300,328,21,4.8,5,15,15,Windy,Medium,scooter,Other,Clothing,6.1186308844114
301,329,31,4.2,5,17,17,Windy,Medium,van,Metropolitian ,Outdoors,9.07434222926449
302,330,37,4.6,6,11,12,Stormy,High,van,Urban ,Books,3.0589506421330555
303,331,20,4.5,3,20,20,Sandstorms,Jam,motorcycle,Metropolitian ,Kitchen,7.601870282547478
304,332,28,4.5,3,10,10,Sandstorms,Low,motorcycle,Metropolitian ,Electronics,1.4899271643865588
305,333,22,4.9,3,8,8,Cloudy,Low,motorcycle,Metropolitian ,Clothing,1.5545816630911855
306,334,20,4.7,1,17,17,Cloudy,Medium,motorcycle,Urban ,Grocery,9.219708856174128
307,335,34,4.8,5,22,22,Windy,Low,scooter,Metropolitian ,Jewelry,19.618968653878262
308,336,38,4.8,6,12,12,Windy,High,scooter,Metropolitian ,Shoes,6.209259882041872
309,337,32,4.5,1,12,12,Cloudy,High,motorcycle,Metropolitian ,Shoes,6.036244196933988
310,338,34,4.9,2,22,23,Sunny,Low,scooter,Metropolitian ,Grocery,16.853347148215086
311,339,33,3.9,1,17,17,Windy,Medium,van,Metropolitian ,Apparel,13.612594236925657
312,340,34,4.5,0,10,10,Windy,Low,motorcycle,Metropolitian ,Apparel,3.025144329113595
313,342,34,4.7,4,19,20,Sunny,Jam,motorcycle,Metropolitian ,Cosmetics,7.7725232004434295
314,343,26,4.6,3,19,19,Cloudy,Jam,scooter,Metropolitian ,Apparel,10.641436955070953
315,344,31,4.0,5,23,23,Cloudy,Low,motorcycle,Metropolitian ,Shoes,12.42069253996503
316,345,39,4.8,5,14,15,Sunny,High,motorcycle,Metropolitian ,Clothing,6.081185877714606
317,347,32,5.0,2,21,22,Cloudy,Jam,scooter,Urban ,Shoes,7.683355299930933
318,348,32,4.5,6,17,17,Stormy,Medium,motorcycle,Metropolitian ,Jewelry,7.568033295671673
319,349,39,4.1,6,18,18,Sunny,Medium,motorcycle,Metropolitian ,Pet Supplies,10.564540523828974
320,350,36,4.8,0,10,10,Stormy,Low,van,Metropolitian ,Clothing,1.5323350156090414
321,351,37,4.1,1,17,18,Windy,Medium,motorcycle,Metropolitian ,Electronics,4.65713301884333
322,352,37,4.8,5,21,21,Fog,Jam,scooter,Metropolitian ,Apparel,9.054052950169497
323,353,38,3.7,4,20,20,Stormy,Jam,motorcycle,Metropolitian ,Electronics,16.853347148215086
324,354,28,4.7,1,11,11,Stormy,High,scooter,Metropolitian ,Shoes,3.0182264849996012
325,355,34,3.8,3,18,18,Stormy,Medium,scooter,Metropolitian ,Shoes,16.852118690780628
326,356,32,4.9,6,23,23,Cloudy,Low,motorcycle,Metropolitian ,Skincare,17.074904296042025
327,357,22,4.7,4,23,23,Windy,Low,motorcycle,Urban ,Home,8.937527873529229
328,358,31,4.0,0,17,17,Windy,Medium,motorcycle,Metropolitian ,Skincare,13.620357163029361
329,359,27,4.0,1,19,19,Sandstorms,Medium,motorcycle,Metropolitian ,Shoes,12.434585525064866
330,360,29,4.9,6,19,19,Windy,Jam,scooter,Metropolitian ,Outdoors,17.137487720369517
331,361,38,4.8,0,21,21,Sandstorms,Jam,motorcycle,Metropolitian ,Shoes,9.348325936764454
332,362,35,4.8,4,20,21,Cloudy,Jam,motorcycle,Metropolitian ,Skincare,7.601874226722028
333,363,31,4.9,6,20,20,Sunny,Jam,motorcycle,Metropolitian ,Electronics,4.657654937060173
334,364,30,4.3,6,18,18,Windy,Medium,scooter,Metropolitian ,Apparel,13.970007989574006
335,366,33,4.8,3,23,23,Stormy,Low,motorcycle,Urban ,Sports,13.830053479838845
336,367,29,4.6,4,23,23,Sandstorms,Low,motorcycle,Metropolitian ,Grocery,10.278596687703995
337,368,38,4.6,3,12,12,Stormy,High,scooter,Metropolitian ,Toys,6.117761953594232
338,369,26,4.9,6,20,20,Sandstorms,Jam,motorcycle,Metropolitian ,Cosmetics,9.056095962462345
339,372,34,4.2,0,22,23,Stormy,Low,motorcycle,Metropolitian ,Electronics,9.193093962702912
340,373,26,4.7,2,22,22,Windy,Low,motorcycle,Metropolitian ,Grocery,8.942954308598226
341,374,35,4.7,3,15,15,Cloudy,Medium,motorcycle,Metropolitian ,Shoes,6.050551152462876
342,375,36,4.2,4,18,18,Sandstorms,Medium,motorcycle,Metropolitian ,Electronics,4.657579589646204
343,376,24,2.6,2,22,22,Sunny,Low,motorcycle,Metropolitian ,Toys,16.660108123693192
344,377,33,4.3,5,17,17,Cloudy,Medium,motorcycle,Metropolitian ,Kitchen,16.826241648658115
345,378,26,4.6,0,18,18,Windy,Medium,motorcycle,Metropolitian ,Pet Supplies,16.787888950840177
346,379,32,5.0,4,19,19,Windy,Jam,scooter,Urban ,Shoes,17.074256778794595
347,380,37,4.9,6,19,19,Fog,Jam,motorcycle,Metropolitian ,Skincare,13.403654333869842
348,381,26,4.9,5,23,0,Stormy,Low,scooter,Metropolitian ,Jewelry,20.285402098849676
349,382,31,4.8,6,23,23,Stormy,Low,scooter,Metropolitian ,Pet Supplies,20.253518127453113
350,383,37,4.6,3,17,17,Stormy,Medium,motorcycle,Urban ,Jewelry,13.9707596607468
351,384,26,4.7,6,21,22,Sunny,Jam,scooter,Urban ,Skincare,16.827472773146095
352,385,37,4.8,0,20,20,Cloudy,Jam,motorcycle,Metropolitian ,Toys,4.537571350180709
353,387,21,4.4,6,22,22,Windy,Low,motorcycle,Metropolitian ,Grocery,4.560926278066122
354,388,22,4.0,6,9,9,Sandstorms,Low,motorcycle,Urban ,Grocery,1.5524082366562466
355,389,38,4.5,0,10,10,Windy,Low,motorcycle,Urban ,Snacks,1.5524171512659315
356,390,28,4.0,1,13,13,Stormy,High,motorcycle,Metropolitian ,Shoes,6.2086819840397665
357,392,31,4.9,0,12,12,Cloudy,High,motorcycle,Metropolitian ,Shoes,6.0589191822901425
358,393,24,4.8,1,8,8,Cloudy,Low,scooter,Metropolitian ,Skincare,3.0405702571576674
359,395,26,4.9,5,19,19,Sandstorms,Jam,motorcycle,Metropolitian ,Cosmetics,13.788957415778517
360,396,20,4.7,1,19,19,Cloudy,Jam,scooter,Metropolitian ,Books,7.790401204068506
361,397,29,4.8,2,22,22,Windy,Low,scooter,Urban ,Grocery,19.762382255532906
362,398,32,4.0,2,18,18,Windy,Medium,motorcycle,Urban ,Sports,10.867366120252031
363,399,20,4.9,4,17,17,Fog,Medium,motorcycle,Metropolitian ,Electronics,16.659917302375398
364,400,26,5.0,6,19,19,Sandstorms,Medium,van,Urban ,Skincare,10.867138302160432
365,401,38,4.8,4,20,20,Cloudy,Jam,motorcycle,Metropolitian ,Shoes,16.72115728076054
366,402,34,4.6,3,13,13,Sandstorms,High,van,Urban ,Grocery,6.176576611953425
367,403,27,4.5,6,8,8,Stormy,Low,motorcycle,Metropolitian ,Apparel,2.9795000083819434
368,404,29,5.0,5,20,21,Windy,Jam,motorcycle,Metropolitian ,Clothing,10.593374354489852
369,405,24,4.9,0,19,19,Windy,Jam,motorcycle,Urban ,Snacks,19.76106632827125
370,406,21,4.9,5,8,8,Cloudy,Low,motorcycle,Metropolitian ,Apparel,1.5125847685793798
371,407,33,4.4,6,9,9,Windy,Low,motorcycle,Metropolitian ,Clothing,1.465185811091463
372,408,35,4.7,1,21,21,Sandstorms,Jam,motorcycle,Metropolitian ,Grocery,9.055898607912091
373,409,35,4.7,3,23,23,Stormy,Low,scooter,Metropolitian ,Home,12.46418980459368
374,410,29,4.8,2,23,23,Cloudy,Low,motorcycle,Metropolitian ,Grocery,10.707345040408097
375,411,21,4.9,2,23,23,Windy,Low,motorcycle,Metropolitian ,Skincare,12.256076445468295
376,412,29,4.6,0,21,21,Windy,Jam,motorcycle,Urban ,Home,17.078934089494954
377,413,22,4.7,6,20,20,Sunny,Jam,motorcycle,Metropolitian ,Cosmetics,13.973206773137713
378,414,24,4.4,4,20,21,Cloudy,Jam,scooter,Metropolitian ,Toys,11.90494293616778
379,415,23,4.9,4,11,11,Stormy,High,scooter,Metropolitian ,Pet Supplies,1.5544659606035225
380,416,27,4.6,6,11,11,Windy,High,scooter,Urban ,Toys,1.5522933461661421
381,417,33,4.1,3,18,18,Sandstorms,Medium,motorcycle,Metropolitian ,Jewelry,12.464528059716372
382,418,35,4.6,2,18,18,Windy,Medium,scooter,Metropolitian ,Outdoors,16.90249592854745
383,419,21,4.7,3,17,17,Windy,Medium,scooter,Metropolitian ,Apparel,4.674318760489487
384,420,39,4.4,2,22,22,Fog,Low,motorcycle,Metropolitian ,Electronics,13.96960642768458
385,421,34,4.8,5,22,22,Windy,Low,scooter,Metropolitian ,Sports,7.761160094160204
386,422,29,4.9,1,12,12,Cloudy,High,motorcycle,Urban ,Cosmetics,6.081389116676368
387,423,20,4.7,5,8,8,Fog,Low,scooter,Metropolitian ,Snacks,3.0597099613184353
388,425,30,4.7,3,23,0,Sunny,Low,motorcycle,Metropolitian ,Cosmetics,9.054052950169497
389,426,37,4.7,5,21,21,Fog,Jam,scooter,Metropolitian ,Home,19.087110814122536
390,427,39,4.6,1,20,20,Stormy,Jam,motorcycle,Other,Clothing,4.537860442229041
391,428,26,5.0,0,17,17,Sunny,Medium,motorcycle,Metropolitian ,Skincare,16.903843893839564
392,430,21,4.7,3,23,23,Fog,Low,scooter,Metropolitian ,Sports,13.787860239172547
393,431,35,4.8,6,10,10,Sandstorms,Low,scooter,Metropolitian ,Electronics,3.105133735234752
394,432,39,4.6,4,18,18,Sandstorms,Medium,motorcycle,Urban ,Books,4.527261449200724
395,433,39,5.0,2,23,23,Cloudy,Low,motorcycle,Metropolitian ,Kitchen,20.183799025948787
396,434,27,4.9,4,21,21,Cloudy,Jam,motorcycle,Metropolitian ,Jewelry,10.92420466208724
397,435,33,4.8,0,18,18,Fog,Medium,scooter,Metropolitian ,Skincare,4.65694538594946
398,436,33,4.8,3,21,21,Fog,Jam,motorcycle,Metropolitian ,Electronics,19.976712110350487
399,437,37,4.7,2,17,17,Cloudy,Medium,motorcycle,Metropolitian ,Jewelry,10.868263117988388
400,438,20,4.6,3,8,8,Stormy,Low,motorcycle,Urban ,Kitchen,3.116253656338934
401,440,31,4.2,3,21,21,Cloudy,Jam,scooter,Urban ,Skincare,10.724879289478304
402,441,27,4.6,0,11,11,Sunny,High,van,Metropolitian ,Apparel,3.1161417126181274
403,442,37,4.9,2,17,17,Fog,Medium,scooter,Urban ,Snacks,7.573467821949914
404,443,34,4.4,5,21,22,Stormy,Jam,scooter,Urban ,Clothing,7.762944133594541
405,444,25,4.7,3,22,22,Fog,Low,motorcycle,Urban ,Toys,9.348114492434787
406,445,37,4.7,3,22,22,Cloudy,Low,motorcycle,Urban ,Clothing,7.631511903978476
407,446,23,4.7,0,22,23,Stormy,Low,scooter,Other,Books,10.923744986168584
408,447,27,5.0,5,15,15,Fog,High,motorcycle,Metropolitian ,Pet Supplies,6.217824017922212
409,448,36,4.7,4,10,10,Cloudy,Low,van,Urban ,Clothing,3.073618468414786
410,449,30,4.3,4,19,19,Windy,Jam,motorcycle,Other,Clothing,20.853653606522474
411,451,28,4.7,0,21,21,Fog,Jam,scooter,Metropolitian ,Kitchen,10.906379593113723
412,453,20,4.7,3,23,23,Stormy,Low,scooter,Metropolitian ,Kitchen,7.761839422154042
413,454,22,4.7,2,23,23,Windy,Low,motorcycle,Metropolitian ,Sports,16.85361872985359
414,455,28,4.7,4,18,18,Sandstorms,Medium,motorcycle,Metropolitian ,Apparel,17.0970739431768
415,456,34,4.8,1,8,8,Cloudy,Low,van,Metropolitian ,Electronics,1.5202925485985417
416,457,25,4.8,0,18,18,Windy,Medium,scooter,Metropolitian ,Toys,16.660108123693192
417,458,38,5.0,1,21,21,Sandstorms,Jam,scooter,Metropolitian ,Books,7.631520637738293
418,459,34,3.5,3,17,17,Windy,Medium,motorcycle,Metropolitian ,Outdoors,11.917680464391145
419,460,24,4.9,6,19,19,Windy,Jam,motorcycle,Metropolitian ,Shoes,16.659979129063025
420,461,33,4.6,5,21,21,Windy,Jam,motorcycle,Urban ,Pet Supplies,13.58308621493501
421,462,21,4.6,3,11,12,Stormy,High,scooter,Urban ,Toys,3.0270968572420225
422,463,25,4.6,1,17,17,Stormy,Medium,motorcycle,Metropolitian ,Pet Supplies,9.081116432461174
423,464,23,4.9,1,14,14,Windy,High,motorcycle,Metropolitian ,Toys,6.0588489445304
424,465,34,4.9,3,22,22,Stormy,Low,motorcycle,Metropolitian ,Pet Supplies,7.325299567377126
425,466,25,4.7,3,18,18,Fog,Medium,scooter,Metropolitian ,Shoes,10.757050667280428
426,467,28,4.9,5,22,22,Sandstorms,Low,van,Metropolitian ,Jewelry,13.481328211108043
427,468,34,3.7,6,21,21,Stormy,Jam,scooter,Metropolitian ,Electronics,16.85208641567295
428,469,24,4.5,1,23,23,Stormy,Low,scooter,Metropolitian ,Electronics,16.381598593369365
429,470,31,5.0,0,20,20,Cloudy,Jam,motorcycle,Other,Toys,9.314044193379946
430,471,38,4.6,0,20,20,Sandstorms,Jam,scooter,Metropolitian ,Outdoors,9.17624749258827
431,472,32,4.8,2,17,17,Sunny,Medium,motorcycle,Metropolitian ,Snacks,13.216577965789572
432,473,28,5.0,0,18,18,Sandstorms,Medium,motorcycle,Metropolitian ,Toys,13.735953712154569
433,474,29,4.5,3,19,19,Fog,Medium,motorcycle,Metropolitian ,Grocery,13.406000552536867
434,475,28,4.8,2,19,20,Sandstorms,Jam,van,Metropolitian ,Clothing,20.177742451194362
435,476,39,4.8,5,21,22,Windy,Jam,motorcycle,Metropolitian ,Skincare,7.771834302405086
436,478,26,4.8,5,9,10,Windy,Low,scooter,Metropolitian ,Shoes,3.025332706173566
437,479,33,4.8,3,23,23,Stormy,Low,van,Metropolitian ,Skincare,4.539068203248638
438,480,37,4.9,4,20,20,Sandstorms,Jam,scooter,Metropolitian ,Jewelry,4.494246018081997
439,481,24,4.6,6,23,23,Sandstorms,Low,motorcycle,Metropolitian ,Clothing,14.022476786450992
440,482,36,5.0,0,19,19,Sandstorms,Jam,motorcycle,Metropolitian ,Cosmetics,12.209917964427529
441,483,22,4.7,4,17,17,Fog,Medium,motorcycle,Metropolitian ,Clothing,13.631282080461874
442,484,21,4.6,2,18,19,Stormy,Medium,motorcycle,Metropolitian ,Kitchen,4.610613705052655
443,485,29,5.0,0,22,22,Windy,Low,scooter,Urban ,Clothing,7.60136893811491
444,486,33,4.7,1,8,8,Fog,Low,scooter,Metropolitian ,Sports,3.1051314775458967
445,487,27,4.1,4,10,10,Stormy,Low,motorcycle,Metropolitian ,Sports,3.0188284633848217
446,488,30,4.2,2,19,19,Cloudy,Jam,motorcycle,Metropolitian ,Snacks,10.641490945494409
447,490,20,4.9,5,17,17,Stormy,Medium,scooter,Urban ,Skincare,10.906379593113723
448,491,31,4.4,5,20,20,Sandstorms,Jam,motorcycle,Metropolitian ,Electronics,10.867434750937747
449,492,36,4.6,0,19,19,Fog,Medium,scooter,Metropolitian ,Snacks,4.561267998364189
450,493,39,4.9,0,21,21,Windy,Jam,motorcycle,Urban ,Shoes,11.917680464391145
451,494,32,4.7,3,22,23,Fog,Low,motorcycle,Metropolitian ,Grocery,16.903235903519843
452,496,30,3.8,4,20,20,Windy,Jam,scooter,Metropolitian ,Skincare,12.161642370389037
453,497,26,4.7,5,8,8,Windy,Low,scooter,Urban ,Pet Supplies,3.0249963435107836
454,498,21,4.9,6,11,11,Stormy,High,motorcycle,Urban ,Apparel,1.5204319193295497
455,499,23,4.6,0,18,18,Stormy,Medium,scooter,Metropolitian ,Kitchen,4.674341511234465
456,500,22,4.9,3,11,11,Sandstorms,High,motorcycle,Metropolitian ,Cosmetics,3.0405372416448646
457,501,39,4.5,2,18,18,Cloudy,Medium,motorcycle,Metropolitian ,Books,4.5611524272563715
458,502,32,4.1,3,20,20,Stormy,Jam,scooter,Metropolitian ,Grocery,7.760937776419092
459,503,25,4.7,4,19,19,Stormy,Jam,motorcycle,Metropolitian ,Outdoors,16.388699354723066
460,504,30,5.0,2,14,15,Fog,High,motorcycle,Metropolitian ,Jewelry,6.081440911759754
461,505,25,4.8,1,17,18,Fog,Medium,scooter,Metropolitian ,Books,20.182482607604513
462,506,26,4.7,2,22,22,Stormy,Low,scooter,Metropolitian ,Skincare,14.022136830289478
463,507,30,4.6,0,14,14,Windy,High,motorcycle,Urban ,Sports,6.232177403679017
464,508,31,4.3,4,9,9,Windy,Low,motorcycle,Metropolitian ,Apparel,2.97659809337445
465,509,33,4.8,4,23,23,Sunny,Low,motorcycle,Metropolitian ,Kitchen,12.100079055614344
466,510,20,5.0,1,23,23,Sunny,Low,scooter,Metropolitian ,Kitchen,9.177484636525243
467,511,36,4.3,6,19,20,Windy,Jam,scooter,Urban ,Toys,20.20634489518928
468,512,20,4.9,4,17,17,Sandstorms,Medium,motorcycle,Metropolitian ,Books,13.789707457540985
469,514,37,4.7,4,21,21,Cloudy,Jam,motorcycle,Metropolitian ,Clothing,9.087937068015972
470,515,28,5.0,2,19,20,Fog,Jam,scooter,Metropolitian ,Electronics,16.38489468676721
471,516,39,3.5,2,22,22,Cloudy,Low,motorcycle,Urban ,Home,12.419724873245404
472,517,31,4.0,2,21,21,Cloudy,Jam,scooter,Metropolitian ,Clothing,12.29378731203682
473,518,30,4.9,5,23,23,Sunny,Low,motorcycle,Urban ,Electronics,7.683177078354373
474,519,27,4.9,4,21,21,Sandstorms,Jam,motorcycle,Metropolitian ,Home,13.621549892287803
475,520,30,4.9,3,23,0,Sandstorms,Low,motorcycle,Metropolitian ,Jewelry,7.660957436559021
476,521,29,4.5,4,20,21,Cloudy,Jam,scooter,Urban ,Jewelry,20.183799025948787
477,522,35,4.5,4,22,22,Windy,Low,motorcycle,Metropolitian ,Clothing,19.34348721744278
478,523,34,4.9,4,12,12,Windy,High,motorcycle,Metropolitian ,Sports,3.025656084205931
479,524,37,4.8,2,22,22,Stormy,Low,scooter,Metropolitian ,Kitchen,12.463861442061555
480,525,34,4.9,5,20,20,Sunny,Jam,motorcycle,Metropolitian ,Apparel,4.469223038792308
481,527,23,4.1,2,20,21,Fog,Jam,van,Metropolitian ,Outdoors,9.22014751541987
482,528,29,4.7,4,18,18,Sunny,Medium,motorcycle,Metropolitian ,Home,7.562950099273998
483,530,26,4.1,4,23,23,Sandstorms,Low,motorcycle,Urban ,Jewelry,9.192119121311745
484,532,34,4.9,4,23,23,Fog,Low,motorcycle,Metropolitian ,Shoes,7.631520637738293
485,533,21,4.7,0,19,19,Stormy,Jam,scooter,Metropolitian ,Home,4.595940524023754
486,534,35,4.6,2,23,23,Windy,Low,motorcycle,Urban ,Outdoors,10.906470984869689
487,535,20,4.7,5,22,22,Stormy,Low,van,Metropolitian ,Kitchen,16.384324359677578
488,536,24,4.1,1,20,20,Cloudy,Jam,van,Metropolitian ,Outdoors,19.88431857497891
489,537,25,4.5,1,14,14,Windy,High,scooter,Urban ,Books,6.210543032489626
490,538,22,4.8,5,22,22,Cloudy,Low,scooter,Urban ,Cosmetics,4.589965403039351
491,539,38,4.7,0,18,18,Windy,Medium,motorcycle,Urban ,Sports,13.580373876280879
492,540,29,4.3,2,12,12,Cloudy,High,scooter,Urban ,Home,6.210605364096597
493,541,24,4.8,1,18,19,Sandstorms,Medium,scooter,Urban ,Pet Supplies,17.078934089494954
494,542,36,4.8,4,17,17,Fog,Medium,motorcycle,Metropolitian ,Grocery,20.555166462971748
495,543,31,4.7,2,22,22,Windy,Low,van,Metropolitian ,Shoes,7.447061074885405
496,544,20,4.8,2,20,20,Fog,Jam,scooter,Metropolitian ,Kitchen,4.663344843093785
497,545,25,4.6,4,18,18,Sunny,Medium,scooter,Metropolitian ,Outdoors,7.550439931734059
498,546,23,5.0,2,23,0,Sandstorms,Low,scooter,Urban ,Grocery,17.078665498349437
499,547,39,4.7,2,18,18,Cloudy,Medium,motorcycle,Urban ,Home,7.447061074885405
500,548,21,4.7,4,18,19,Cloudy,Medium,motorcycle,Metropolitian ,Home,17.097896810816284
501,549,32,4.7,1,16,16,Stormy,Medium,scooter,Metropolitian ,Sports,6.050486021641428
502,550,36,4.9,4,20,20,Sunny,Jam,motorcycle,Metropolitian ,Skincare,19.618645096414927
503,551,38,4.8,2,20,20,Cloudy,Jam,motorcycle,Metropolitian ,Pet Supplies,10.906324615073057
504,552,34,4.3,1,18,18,Sandstorms,Medium,motorcycle,Metropolitian ,Sports,17.077999100718277
505,553,23,2.5,6,23,0,Sunny,Low,motorcycle,Metropolitian ,Skincare,16.721288103917214
506,554,32,3.6,2,20,20,Stormy,Jam,scooter,Urban ,Sports,20.206804295781904
507,555,31,4.8,0,9,10,Fog,Low,motorcycle,Metropolitian ,Grocery,1.5524082366562466
508,556,22,4.6,0,19,19,Sunny,Jam,motorcycle,Metropolitian ,Kitchen,12.435005114517457
509,557,34,3.9,3,22,22,Cloudy,Low,van,Metropolitian ,Cosmetics,12.435256015114375
510,558,39,4.8,4,21,21,Cloudy,Jam,motorcycle,Metropolitian ,Clothing,19.617824561450774
511,559,21,5.0,3,23,23,Cloudy,Low,motorcycle,Metropolitian ,Outdoors,11.923472540743209
512,560,34,3.9,1,23,23,Fog,Low,scooter,Metropolitian ,Skincare,13.830709083522443
513,561,28,4.9,2,18,18,Windy,Medium,motorcycle,Metropolitian ,Pet Supplies,12.417003842687146
514,562,34,4.9,0,8,9,Windy,Low,motorcycle,Metropolitian ,Snacks,1.5204696675466998
515,563,21,4.7,2,19,19,Sandstorms,Jam,motorcycle,Metropolitian ,Electronics,20.18126391655723
516,564,30,4.6,0,11,12,Fog,High,van,Urban ,Shoes,3.025061641856169
517,565,36,5.0,1,22,22,Fog,Low,scooter,Urban ,Apparel,9.348403522662325
518,566,25,4.5,3,8,8,Cloudy,Low,motorcycle,Urban ,Snacks,1.5318406299867455
519,567,38,4.3,2,19,19,Sunny,Jam,scooter,Metropolitian ,Kitchen,17.078028601490022
520,568,24,5.0,6,13,13,Sunny,High,scooter,Urban ,Toys,6.118745338337485
521,570,31,4.7,6,18,18,Sunny,Medium,van,Metropolitian ,Kitchen,12.116895848186626
522,571,27,4.6,5,19,19,Sunny,Jam,motorcycle,Metropolitian ,Toys,10.756961091860271
523,572,23,4.8,1,10,10,Fog,Low,motorcycle,Urban ,Apparel,3.105091096509636
524,573,25,4.7,6,17,17,Sandstorms,Medium,scooter,Urban ,Shoes,20.182728114832916
525,574,38,4.5,0,8,8,Windy,Low,van,Metropolitian ,Books,1.5127140854704322
526,575,32,4.8,6,17,17,Sunny,Medium,motorcycle,Urban ,Outdoors,12.463883024166657
527,576,22,4.3,4,19,20,Stormy,Jam,motorcycle,Metropolitian ,Toys,10.429850454296803
528,577,35,4.9,5,20,20,Sandstorms,Jam,scooter,Metropolitian ,Shoes,4.544194013501194
529,578,35,4.1,2,17,17,Sandstorms,Medium,motorcycle,Metropolitian ,Home,17.09838855662463
530,580,22,3.5,4,23,23,Sunny,Low,motorcycle,Metropolitian ,Kitchen,10.725566076623075
531,581,28,4.9,0,17,17,Stormy,Medium,scooter,Metropolitian ,Books,7.762635434587253
532,582,35,3.6,0,22,22,Fog,Low,motorcycle,Urban ,Toys,10.564540523828974
533,583,38,4.8,4,0,0,Fog,Low,scooter,Urban ,Sports,9.059751696610585
534,584,31,5.0,5,22,23,Fog,Low,motorcycle,Metropolitian ,Pet Supplies,9.177484636525243
535,585,26,5.0,3,22,22,Cloudy,Low,scooter,Metropolitian ,Electronics,4.494166054627451
536,586,36,4.4,2,17,18,Cloudy,Medium,motorcycle,Urban ,Pet Supplies,17.074806111801863
537,587,26,4.6,4,19,19,Stormy,Jam,motorcycle,Metropolitian ,Books,4.674173521866281
538,588,38,4.1,0,20,20,Fog,Jam,scooter,Other,Snacks,20.506954885363346
539,589,25,4.3,1,18,18,Cloudy,Medium,scooter,Metropolitian ,Cosmetics,13.405918573024547
